year,month,Value
2015,8,80.6
2015,9,78.0
2015,10,61.4
2015,11,55.9
2015,12,50.0
2016,1,34.2
2016,2,40.2
2016,3,55.0
2016,4,59.9
2016,5,68.4
2016,6,79.2
2016,7,84.8
2016,8,84.5
2016,9,78.2
2016,10,64.2
2016,11,53.5
2016,12,38.2
2017,1,38.6
2017,2,46.7
2017,3,45.0
2017,4,65.5
2017,5,67.4
2017,6,78.4
2017,7,81.6
2017,8,78.2
2017,9,75.0
2017,10,67.2
2017,11,48.6
2017,12,35.6
2018,1,32.7
2018,2,43.6
2018,3,41.7
2018,4,53.8
2018,5,75.9
2018,6,77.1
2018,7,82.9
2018,8,81.3
2018,9,74.8
2018,10,61.0
2018,11,43.0
2018,12,40.2
2019,1,34.0
2019,2,38.8
2019,3,44.8
2019,4,61.7
2019,5,71.2
2019,6,76.9
2019,7,84.0
2019,8,80.5
2019,9,76.9
2019,10,64.4
2019,11,45.6
2019,12,40.2
2020,1,40.0
2020,2,41.4
2020,3,52.6
2020,4,55.5
2020,5,67.0
2020,6,79.6
2020,7,86.6
2020,8,83.0
2020,9,73.5
2020,10,62.0
2020,11,55.4
2020,12,39.0
2021,1,35.5
2021,2,34.2
2021,3,53.1
2021,4,61.0
2021,5,69.1
2021,6,80.1
2021,7,81.8
2021,8,82.7
2021,9,74.7
2021,10,66.8
2021,11,48.5
2021,12,45.8
2022,1,31.9
2022,2,40.5
2022,3,50.3
2022,4,57.9
2022,5,72.4
2022,6,79.1
2022,7,84.1
2022,8,82.7
2022,9,73.0
2022,10,61.0
2022,11,52.6
2022,12,38.8
