year,month,Value
2013,2,4.25
2013,3,3.11
2013,4,2.21
2013,5,5.14
2013,6,9.59
2013,7,3.86
2013,8,3.62
2013,9,3.45
2013,10,1.48
2013,11,3.69
2013,12,4.07
2014,1,3.43
2014,2,4.18
2014,3,4.51
2014,4,3.87
2014,5,3.75
2014,6,2.81
2014,7,6.52
2014,8,3.07
2014,9,1.43
2014,10,6.21
2014,11,4.71
2014,12,5.61
2015,1,4.03
2015,2,2.99
2015,3,2.84
2015,4,2.55
2015,5,0.96
2015,6,6.57
2015,7,3.15
2015,8,2.95
2015,9,4.19
2015,10,3.86
2015,11,2.48
2015,12,4.82
2016,1,2.48
2016,2,4.69
2016,3,3.04
2016,4,2.94
2016,5,2.98
2016,6,1.77
2016,7,2.27
2016,8,3.18
2016,9,2.36
2016,10,4.91
2016,11,2.58
2016,12,3.63
2017,1,4.03
2017,2,2.68
2017,3,3.21
2017,4,5.51
2017,5,5.78
2017,6,4.45
2017,7,3.47
2017,8,2.89
2017,9,3.42
2017,10,6.94
2017,11,1.82
2017,12,2.62
2018,1,4.5
2018,2,4.88
2018,3,4.45
2018,4,4.99
2018,5,2.05
2018,6,4.05
2018,7,4.65
2018,8,6.24
2018,9,7.6
2018,10,4.92
2018,11,8.77
2018,12,3.93
2019,1,5.3
2019,2,3.21
2019,3,2.51
2019,4,6.76
2019,5,3.7
2019,6,4.35
2019,7,4.56
2019,8,3.83
2019,9,1.89
2019,10,6.28
2019,11,3.32
2019,12,7.03
2020,1,1.83
2020,2,3.31
2020,3,3.72
2020,4,5.36
2020,5,2.5
2020,6,2.53
2020,7,2.93
2020,8,2.7
2020,9,2.18
2020,10,5.17
2020,11,3.8
2020,12,6.37
2021,1,2.27
2021,2,3.21
2021,3,2.19
2021,4,4.34
2021,5,5.14
2021,6,2.49
2021,7,10.41
2021,8,5.17
2021,9,7.48
2021,10,6.76
2021,11,2.29
2021,12,3.07
2022,1,2.85
2022,2,4.97
2022,3,3.01
2022,4,4.1
2022,5,2.23
2022,6,2.74
2022,7,2.15
2022,8,2.56
2022,9,5.65
2022,10,4.66
2022,11,3.22
2022,12,5.39
