"DateTime","Centers for Disease Control and Prevention[en]"
"2014-12-28 00:00:00",498
"2014-12-29 00:00:00",567
"2014-12-30 00:00:00",653
"2014-12-31 00:00:00",593
"2015-01-01 00:00:00",459
"2015-01-02 00:00:00",494
"2015-01-03 00:00:00",610
"2015-01-04 00:00:00",514
"2015-01-05 00:00:00",686
"2015-01-06 00:00:00",953
"2015-01-07 00:00:00",880
"2015-01-08 00:00:00",943
"2015-01-09 00:00:00",702
"2015-01-10 00:00:00",574
"2015-01-11 00:00:00",527
"2015-01-12 00:00:00",777
"2015-01-13 00:00:00",812
"2015-01-14 00:00:00",870
"2015-01-15 00:00:00",781
"2015-01-16 00:00:00",785
"2015-01-17 00:00:00",532
"2015-01-18 00:00:00",646
"2015-01-19 00:00:00",786
"2015-01-20 00:00:00",852
"2015-01-21 00:00:00",856
"2015-01-22 00:00:00",960
"2015-01-23 00:00:00",915
"2015-01-24 00:00:00",656
"2015-01-25 00:00:00",742
"2015-01-26 00:00:00",966
"2015-01-27 00:00:00",923
"2015-01-28 00:00:00",964
"2015-01-29 00:00:00",955
"2015-01-30 00:00:00",790
"2015-01-31 00:00:00",720
"2015-02-01 00:00:00",920
"2015-02-02 00:00:00",1142
"2015-02-03 00:00:00",1126
"2015-02-04 00:00:00",1255
"2015-02-05 00:00:00",1037
"2015-02-06 00:00:00",1016
"2015-02-07 00:00:00",718
"2015-02-08 00:00:00",868
"2015-02-09 00:00:00",1351
"2015-02-10 00:00:00",1155
"2015-02-11 00:00:00",970
"2015-02-12 00:00:00",1073
"2015-02-13 00:00:00",903
"2015-02-14 00:00:00",555
"2015-02-15 00:00:00",750
"2015-02-16 00:00:00",885
"2015-02-17 00:00:00",884
"2015-02-18 00:00:00",951
"2015-02-19 00:00:00",1023
"2015-02-20 00:00:00",855
"2015-02-21 00:00:00",701
"2015-02-22 00:00:00",729
"2015-02-23 00:00:00",1050
"2015-02-24 00:00:00",977
"2015-02-25 00:00:00",1131
"2015-02-26 00:00:00",981
"2015-02-27 00:00:00",896
"2015-02-28 00:00:00",665
"2015-03-01 00:00:00",793
"2015-03-02 00:00:00",1142
"2015-03-03 00:00:00",1016
"2015-03-04 00:00:00",1092
"2015-03-05 00:00:00",917
"2015-03-06 00:00:00",827
"2015-03-07 00:00:00",585
"2015-03-08 00:00:00",889
"2015-03-09 00:00:00",972
"2015-03-10 00:00:00",988
"2015-03-11 00:00:00",950
"2015-03-12 00:00:00",953
"2015-03-13 00:00:00",791
"2015-03-14 00:00:00",690
"2015-03-15 00:00:00",705
"2015-03-16 00:00:00",1032
"2015-03-17 00:00:00",978
"2015-03-18 00:00:00",896
"2015-03-19 00:00:00",881
"2015-03-20 00:00:00",823
"2015-03-21 00:00:00",692
"2015-03-22 00:00:00",742
"2015-03-23 00:00:00",978
"2015-03-24 00:00:00",1003
"2015-03-25 00:00:00",1016
"2015-03-26 00:00:00",1001
"2015-03-27 00:00:00",759
"2015-03-28 00:00:00",891
"2015-03-29 00:00:00",724
"2015-03-30 00:00:00",1017
"2015-03-31 00:00:00",1141
"2015-04-01 00:00:00",1134
"2015-04-02 00:00:00",942
"2015-04-03 00:00:00",814
"2015-04-04 00:00:00",693
"2015-04-05 00:00:00",768
"2015-04-06 00:00:00",1021
"2015-04-07 00:00:00",1177
"2015-04-08 00:00:00",1163
"2015-04-09 00:00:00",958
"2015-04-10 00:00:00",796
"2015-04-11 00:00:00",636
"2015-04-12 00:00:00",869
"2015-04-13 00:00:00",1468
"2015-04-14 00:00:00",1302
"2015-04-15 00:00:00",1011
"2015-04-16 00:00:00",967
"2015-04-17 00:00:00",921
"2015-04-18 00:00:00",638
"2015-04-19 00:00:00",742
"2015-04-20 00:00:00",1034
"2015-04-21 00:00:00",965
"2015-04-22 00:00:00",1087
"2015-04-23 00:00:00",965
"2015-04-24 00:00:00",916
"2015-04-25 00:00:00",641
"2015-04-26 00:00:00",738
"2015-04-27 00:00:00",933
"2015-04-28 00:00:00",901
"2015-04-29 00:00:00",1120
"2015-04-30 00:00:00",972
"2015-05-01 00:00:00",746
"2015-05-02 00:00:00",546
"2015-05-03 00:00:00",717
"2015-05-04 00:00:00",1014
"2015-05-05 00:00:00",919
"2015-05-06 00:00:00",862
"2015-05-07 00:00:00",792
"2015-05-08 00:00:00",800
"2015-05-09 00:00:00",547
"2015-05-10 00:00:00",609
"2015-05-11 00:00:00",1048
"2015-05-12 00:00:00",964
"2015-05-13 00:00:00",865
"2015-05-14 00:00:00",803
"2015-05-15 00:00:00",787
"2015-05-16 00:00:00",532
"2015-05-17 00:00:00",605
"2015-05-18 00:00:00",990
"2015-05-19 00:00:00",846
"2015-05-20 00:00:00",836
"2015-05-21 00:00:00",767
"2015-05-22 00:00:00",772
"2015-05-23 00:00:00",469
"2015-05-24 00:00:00",631
"2015-05-25 00:00:00",760
"2015-05-26 00:00:00",825
"2015-05-27 00:00:00",796
"2015-05-28 00:00:00",965
"2015-05-29 00:00:00",798
"2015-05-30 00:00:00",625
"2015-05-31 00:00:00",620
"2015-06-01 00:00:00",868
"2015-06-02 00:00:00",897
"2015-06-03 00:00:00",914
"2015-06-04 00:00:00",884
"2015-06-05 00:00:00",750
"2015-06-06 00:00:00",935
"2015-06-07 00:00:00",724
"2015-06-08 00:00:00",880
"2015-06-09 00:00:00",843
"2015-06-10 00:00:00",1049
"2015-06-11 00:00:00",1249
"2015-06-12 00:00:00",983
"2015-06-13 00:00:00",631
"2015-06-14 00:00:00",498
"2015-06-15 00:00:00",700
"2015-06-16 00:00:00",610
"2015-06-17 00:00:00",594
"2015-06-18 00:00:00",578
"2015-06-19 00:00:00",515
"2015-06-20 00:00:00",343
"2015-06-21 00:00:00",365
"2015-06-22 00:00:00",519
"2015-06-23 00:00:00",608
"2015-06-24 00:00:00",537
"2015-06-25 00:00:00",527
"2015-06-26 00:00:00",523
"2015-06-27 00:00:00",458
"2015-06-28 00:00:00",472
"2015-06-29 00:00:00",602
"2015-06-30 00:00:00",659
"2015-07-01 00:00:00",678
"2015-07-02 00:00:00",692
"2015-07-03 00:00:00",553
"2015-07-04 00:00:00",405
"2015-07-05 00:00:00",391
"2015-07-06 00:00:00",633
"2015-07-07 00:00:00",761
"2015-07-08 00:00:00",723
"2015-07-09 00:00:00",667
"2015-07-10 00:00:00",576
"2015-07-11 00:00:00",484
"2015-07-12 00:00:00",564
"2015-07-13 00:00:00",634
"2015-07-14 00:00:00",660
"2015-07-15 00:00:00",607
"2015-07-16 00:00:00",596
"2015-07-17 00:00:00",607
"2015-07-18 00:00:00",416
"2015-07-19 00:00:00",428
"2015-07-20 00:00:00",619
"2015-07-21 00:00:00",580
"2015-07-22 00:00:00",619
"2015-07-23 00:00:00",662
"2015-07-24 00:00:00",530
"2015-07-25 00:00:00",437
"2015-07-26 00:00:00",503
"2015-07-27 00:00:00",754
"2015-07-28 00:00:00",647
"2015-07-29 00:00:00",742
"2015-07-30 00:00:00",647
"2015-07-31 00:00:00",568
"2015-08-01 00:00:00",471
"2015-08-02 00:00:00",450
"2015-08-03 00:00:00",657
"2015-08-04 00:00:00",805
"2015-08-05 00:00:00",765
"2015-08-06 00:00:00",621
"2015-08-07 00:00:00",566
"2015-08-08 00:00:00",370
"2015-08-09 00:00:00",391
"2015-08-10 00:00:00",539
"2015-08-11 00:00:00",615
"2015-08-12 00:00:00",594
"2015-08-13 00:00:00",604
"2015-08-14 00:00:00",535
"2015-08-15 00:00:00",455
"2015-08-16 00:00:00",475
"2015-08-17 00:00:00",617
"2015-08-18 00:00:00",570
"2015-08-19 00:00:00",605
"2015-08-20 00:00:00",666
"2015-08-21 00:00:00",583
"2015-08-22 00:00:00",383
"2015-08-23 00:00:00",437
"2015-08-24 00:00:00",675
"2015-08-25 00:00:00",674
"2015-08-26 00:00:00",652
"2015-08-27 00:00:00",675
"2015-08-28 00:00:00",670
"2015-08-29 00:00:00",535
"2015-08-30 00:00:00",522
"2015-08-31 00:00:00",791
"2015-09-01 00:00:00",845
"2015-09-02 00:00:00",757
"2015-09-03 00:00:00",696
"2015-09-04 00:00:00",611
"2015-09-05 00:00:00",516
"2015-09-06 00:00:00",555
"2015-09-07 00:00:00",684
"2015-09-08 00:00:00",796
"2015-09-09 00:00:00",767
"2015-09-10 00:00:00",845
"2015-09-11 00:00:00",670
"2015-09-12 00:00:00",517
"2015-09-13 00:00:00",572
"2015-09-14 00:00:00",904
"2015-09-15 00:00:00",849
"2015-09-16 00:00:00",914
"2015-09-17 00:00:00",783
"2015-09-18 00:00:00",753
"2015-09-19 00:00:00",515
"2015-09-20 00:00:00",632
"2015-09-21 00:00:00",907
"2015-09-22 00:00:00",810
"2015-09-23 00:00:00",827
"2015-09-24 00:00:00",808
"2015-09-25 00:00:00",746
"2015-09-26 00:00:00",582
"2015-09-27 00:00:00",658
"2015-09-28 00:00:00",885
"2015-09-29 00:00:00",781
"2015-09-30 00:00:00",807
"2015-10-01 00:00:00",913
"2015-10-02 00:00:00",765
"2015-10-03 00:00:00",614
"2015-10-04 00:00:00",732
"2015-10-05 00:00:00",992
"2015-10-06 00:00:00",1159
"2015-10-07 00:00:00",1075
"2015-10-08 00:00:00",961
"2015-10-09 00:00:00",970
"2015-10-10 00:00:00",799
"2015-10-11 00:00:00",614
"2015-10-12 00:00:00",974
"2015-10-13 00:00:00",1049
"2015-10-14 00:00:00",940
"2015-10-15 00:00:00",903
"2015-10-16 00:00:00",814
"2015-10-17 00:00:00",567
"2015-10-18 00:00:00",560
"2015-10-19 00:00:00",897
"2015-10-20 00:00:00",878
"2015-10-21 00:00:00",924
"2015-10-22 00:00:00",905
"2015-10-23 00:00:00",841
"2015-10-24 00:00:00",603
"2015-10-25 00:00:00",572
"2015-10-26 00:00:00",949
"2015-10-27 00:00:00",1170
"2015-10-28 00:00:00",984
"2015-10-29 00:00:00",869
"2015-10-30 00:00:00",837
"2015-10-31 00:00:00",598
"2015-11-01 00:00:00",586
"2015-11-02 00:00:00",897
"2015-11-03 00:00:00",906
"2015-11-04 00:00:00",923
"2015-11-05 00:00:00",896
"2015-11-06 00:00:00",874
"2015-11-07 00:00:00",561
"2015-11-08 00:00:00",650
"2015-11-09 00:00:00",947
"2015-11-10 00:00:00",997
"2015-11-11 00:00:00",876
"2015-11-12 00:00:00",856
"2015-11-13 00:00:00",808
"2015-11-14 00:00:00",632
"2015-11-15 00:00:00",669
"2015-11-16 00:00:00",980
"2015-11-17 00:00:00",951
"2015-11-18 00:00:00",1025
"2015-11-19 00:00:00",932
"2015-11-20 00:00:00",852
"2015-11-21 00:00:00",607
"2015-11-22 00:00:00",628
"2015-11-23 00:00:00",932
"2015-11-24 00:00:00",951
"2015-11-25 00:00:00",680
"2015-11-26 00:00:00",532
"2015-11-27 00:00:00",504
"2015-11-28 00:00:00",476
"2015-11-29 00:00:00",648
"2015-11-30 00:00:00",962
"2015-12-01 00:00:00",1005
"2015-12-02 00:00:00",1066
"2015-12-03 00:00:00",1261
"2015-12-04 00:00:00",1191
"2015-12-05 00:00:00",721
"2015-12-06 00:00:00",703
"2015-12-07 00:00:00",1101
"2015-12-08 00:00:00",1035
"2015-12-09 00:00:00",975
"2015-12-10 00:00:00",1001
"2015-12-11 00:00:00",802
"2015-12-12 00:00:00",518
"2015-12-13 00:00:00",638
"2015-12-14 00:00:00",953
"2015-12-15 00:00:00",842
"2015-12-16 00:00:00",801
"2015-12-17 00:00:00",724
"2015-12-18 00:00:00",566
"2015-12-19 00:00:00",486
"2015-12-20 00:00:00",468
"2015-12-21 00:00:00",568
"2015-12-22 00:00:00",535
"2015-12-23 00:00:00",555
"2015-12-24 00:00:00",464
"2015-12-25 00:00:00",317
"2015-12-26 00:00:00",359
"2015-12-27 00:00:00",406
"2015-12-28 00:00:00",506
"2015-12-29 00:00:00",598
"2015-12-30 00:00:00",683
"2015-12-31 00:00:00",460
"2016-01-01 00:00:00",285
"2016-01-02 00:00:00",368
"2016-01-03 00:00:00",405
"2016-01-04 00:00:00",560
"2016-01-05 00:00:00",669
"2016-01-06 00:00:00",703
"2016-01-07 00:00:00",667
"2016-01-08 00:00:00",596
"2016-01-09 00:00:00",442
"2016-01-10 00:00:00",429
"2016-01-11 00:00:00",638
"2016-01-12 00:00:00",757
"2016-01-13 00:00:00",645
"2016-01-14 00:00:00",756
"2016-01-15 00:00:00",638
"2016-01-16 00:00:00",535
"2016-01-17 00:00:00",609
"2016-01-18 00:00:00",841
"2016-01-19 00:00:00",854
"2016-01-20 00:00:00",921
"2016-01-21 00:00:00",971
"2016-01-22 00:00:00",792
"2016-01-23 00:00:00",601
"2016-01-24 00:00:00",711
"2016-01-25 00:00:00",1182
"2016-01-26 00:00:00",1153
"2016-01-27 00:00:00",1427
"2016-01-28 00:00:00",1562
"2016-01-29 00:00:00",1203
"2016-01-30 00:00:00",634
"2016-01-31 00:00:00",686
"2016-02-01 00:00:00",1302
"2016-02-02 00:00:00",1335
"2016-02-03 00:00:00",1510
"2016-02-04 00:00:00",1399
"2016-02-05 00:00:00",1279
"2016-02-06 00:00:00",775
"2016-02-07 00:00:00",825
"2016-02-08 00:00:00",1159
"2016-02-09 00:00:00",1136
"2016-02-10 00:00:00",1092
"2016-02-11 00:00:00",950
"2016-02-12 00:00:00",866
"2016-02-13 00:00:00",686
"2016-02-14 00:00:00",571
"2016-02-15 00:00:00",870
"2016-02-16 00:00:00",951
"2016-02-17 00:00:00",865
"2016-02-18 00:00:00",861
"2016-02-19 00:00:00",854
"2016-02-20 00:00:00",563
"2016-02-21 00:00:00",630
"2016-02-22 00:00:00",1042
"2016-02-23 00:00:00",1063
"2016-02-24 00:00:00",1036
"2016-02-25 00:00:00",977
"2016-02-26 00:00:00",977
"2016-02-27 00:00:00",589
"2016-02-28 00:00:00",677
"2016-02-29 00:00:00",944
"2016-03-01 00:00:00",937
"2016-03-02 00:00:00",1067
"2016-03-03 00:00:00",942
"2016-03-04 00:00:00",836
"2016-03-05 00:00:00",561
"2016-03-06 00:00:00",579
"2016-03-07 00:00:00",857
"2016-03-08 00:00:00",1057
"2016-03-09 00:00:00",894
"2016-03-10 00:00:00",886
"2016-03-11 00:00:00",805
"2016-03-12 00:00:00",628
"2016-03-13 00:00:00",724
"2016-03-14 00:00:00",890
"2016-03-15 00:00:00",876
"2016-03-16 00:00:00",948
"2016-03-17 00:00:00",867
"2016-03-18 00:00:00",785
"2016-03-19 00:00:00",529
"2016-03-20 00:00:00",603
"2016-03-21 00:00:00",904
"2016-03-22 00:00:00",809
"2016-03-23 00:00:00",900
"2016-03-24 00:00:00",741
"2016-03-25 00:00:00",583
"2016-03-26 00:00:00",469
"2016-03-27 00:00:00",551
"2016-03-28 00:00:00",903
"2016-03-29 00:00:00",959
"2016-03-30 00:00:00",897
"2016-03-31 00:00:00",776
"2016-04-01 00:00:00",674
"2016-04-02 00:00:00",560
"2016-04-03 00:00:00",551
"2016-04-04 00:00:00",767
"2016-04-05 00:00:00",835
"2016-04-06 00:00:00",865
"2016-04-07 00:00:00",785
"2016-04-08 00:00:00",730
"2016-04-09 00:00:00",477
"2016-04-10 00:00:00",577
"2016-04-11 00:00:00",1082
"2016-04-12 00:00:00",1128
"2016-04-13 00:00:00",1071
"2016-04-14 00:00:00",1221
"2016-04-15 00:00:00",880
"2016-04-16 00:00:00",542
"2016-04-17 00:00:00",618
"2016-04-18 00:00:00",984
"2016-04-19 00:00:00",983
"2016-04-20 00:00:00",995
"2016-04-21 00:00:00",897
"2016-04-22 00:00:00",715
"2016-04-23 00:00:00",575
"2016-04-24 00:00:00",554
"2016-04-25 00:00:00",881
"2016-04-26 00:00:00",901
"2016-04-27 00:00:00",851
"2016-04-28 00:00:00",857
"2016-04-29 00:00:00",720
"2016-04-30 00:00:00",490
"2016-05-01 00:00:00",648
"2016-05-02 00:00:00",1032
"2016-05-03 00:00:00",975
"2016-05-04 00:00:00",999
"2016-05-05 00:00:00",769
"2016-05-06 00:00:00",651
"2016-05-07 00:00:00",442
"2016-05-08 00:00:00",493
"2016-05-09 00:00:00",972
"2016-05-10 00:00:00",832
"2016-05-11 00:00:00",888
"2016-05-12 00:00:00",738
"2016-05-13 00:00:00",682
"2016-05-14 00:00:00",488
"2016-05-15 00:00:00",597
"2016-05-16 00:00:00",828
"2016-05-17 00:00:00",804
"2016-05-18 00:00:00",769
"2016-05-19 00:00:00",822
"2016-05-20 00:00:00",756
"2016-05-21 00:00:00",527
"2016-05-22 00:00:00",480
"2016-05-23 00:00:00",776
"2016-05-24 00:00:00",814
"2016-05-25 00:00:00",700
"2016-05-26 00:00:00",784
"2016-05-27 00:00:00",706
"2016-05-28 00:00:00",505
"2016-05-29 00:00:00",508
"2016-05-30 00:00:00",522
"2016-05-31 00:00:00",720
"2016-06-01 00:00:00",817
"2016-06-02 00:00:00",716
"2016-06-03 00:00:00",613
"2016-06-04 00:00:00",422
"2016-06-05 00:00:00",508
"2016-06-06 00:00:00",716
"2016-06-07 00:00:00",697
"2016-06-08 00:00:00",916
"2016-06-09 00:00:00",715
"2016-06-10 00:00:00",564
"2016-06-11 00:00:00",421
"2016-06-12 00:00:00",482
"2016-06-13 00:00:00",730
"2016-06-14 00:00:00",800
"2016-06-15 00:00:00",858
"2016-06-16 00:00:00",742
"2016-06-17 00:00:00",691
"2016-06-18 00:00:00",452
"2016-06-19 00:00:00",460
"2016-06-20 00:00:00",743
"2016-06-21 00:00:00",728
"2016-06-22 00:00:00",706
"2016-06-23 00:00:00",743
"2016-06-24 00:00:00",671
"2016-06-25 00:00:00",552
"2016-06-26 00:00:00",453
"2016-06-27 00:00:00",684
"2016-06-28 00:00:00",711
"2016-06-29 00:00:00",861
"2016-06-30 00:00:00",725
"2016-07-01 00:00:00",512
"2016-07-02 00:00:00",365
"2016-07-03 00:00:00",438
"2016-07-04 00:00:00",537
"2016-07-05 00:00:00",644
"2016-07-06 00:00:00",597
"2016-07-07 00:00:00",642
"2016-07-08 00:00:00",600
"2016-07-09 00:00:00",366
"2016-07-10 00:00:00",355
"2016-07-11 00:00:00",618
"2016-07-12 00:00:00",641
"2016-07-13 00:00:00",585
"2016-07-14 00:00:00",566
"2016-07-15 00:00:00",537
"2016-07-16 00:00:00",350
"2016-07-17 00:00:00",370
"2016-07-18 00:00:00",623
"2016-07-19 00:00:00",632
"2016-07-20 00:00:00",558
"2016-07-21 00:00:00",533
"2016-07-22 00:00:00",681
"2016-07-23 00:00:00",392
"2016-07-24 00:00:00",386
"2016-07-25 00:00:00",588
"2016-07-26 00:00:00",596
"2016-07-27 00:00:00",597
"2016-07-28 00:00:00",539
"2016-07-29 00:00:00",524
"2016-07-30 00:00:00",433
"2016-07-31 00:00:00",434
"2016-08-01 00:00:00",664
"2016-08-02 00:00:00",787
"2016-08-03 00:00:00",616
"2016-08-04 00:00:00",631
"2016-08-05 00:00:00",613
"2016-08-06 00:00:00",390
"2016-08-07 00:00:00",453
"2016-08-08 00:00:00",632
"2016-08-09 00:00:00",605
"2016-08-10 00:00:00",697
"2016-08-11 00:00:00",564
"2016-08-12 00:00:00",471
"2016-08-13 00:00:00",402
"2016-08-14 00:00:00",435
"2016-08-15 00:00:00",533
"2016-08-16 00:00:00",537
"2016-08-17 00:00:00",550
"2016-08-18 00:00:00",550
"2016-08-19 00:00:00",515
"2016-08-20 00:00:00",366
"2016-08-21 00:00:00",436
"2016-08-22 00:00:00",713
"2016-08-23 00:00:00",645
"2016-08-24 00:00:00",670
"2016-08-25 00:00:00",664
"2016-08-26 00:00:00",759
"2016-08-27 00:00:00",439
"2016-08-28 00:00:00",460
"2016-08-29 00:00:00",718
"2016-08-30 00:00:00",927
"2016-08-31 00:00:00",845
"2016-09-01 00:00:00",757
"2016-09-02 00:00:00",728
"2016-09-03 00:00:00",437
"2016-09-04 00:00:00",438
"2016-09-05 00:00:00",704
"2016-09-06 00:00:00",817
"2016-09-07 00:00:00",875
"2016-09-08 00:00:00",804
"2016-09-09 00:00:00",772
"2016-09-10 00:00:00",477
"2016-09-11 00:00:00",534
"2016-09-12 00:00:00",882
"2016-09-13 00:00:00",851
"2016-09-14 00:00:00",862
"2016-09-15 00:00:00",773
"2016-09-16 00:00:00",663
"2016-09-17 00:00:00",423
"2016-09-18 00:00:00",569
"2016-09-19 00:00:00",849
"2016-09-20 00:00:00",839
"2016-09-21 00:00:00",808
"2016-09-22 00:00:00",916
"2016-09-23 00:00:00",697
"2016-09-24 00:00:00",447
"2016-09-25 00:00:00",476
"2016-09-26 00:00:00",793
"2016-09-27 00:00:00",793
"2016-09-28 00:00:00",981
"2016-09-29 00:00:00",761
"2016-09-30 00:00:00",676
"2016-10-01 00:00:00",400
"2016-10-02 00:00:00",481
"2016-10-03 00:00:00",743
"2016-10-04 00:00:00",801
"2016-10-05 00:00:00",754
"2016-10-06 00:00:00",778
"2016-10-07 00:00:00",663
"2016-10-08 00:00:00",466
"2016-10-09 00:00:00",512
"2016-10-10 00:00:00",698
"2016-10-11 00:00:00",736
"2016-10-12 00:00:00",720
"2016-10-13 00:00:00",790
"2016-10-14 00:00:00",754
"2016-10-15 00:00:00",445
"2016-10-16 00:00:00",516
"2016-10-17 00:00:00",842
"2016-10-18 00:00:00",866
"2016-10-19 00:00:00",815
"2016-10-20 00:00:00",886
"2016-10-21 00:00:00",732
"2016-10-22 00:00:00",457
"2016-10-23 00:00:00",534
"2016-10-24 00:00:00",892
"2016-10-25 00:00:00",980
"2016-10-26 00:00:00",962
"2016-10-27 00:00:00",1066
"2016-10-28 00:00:00",780
"2016-10-29 00:00:00",535
"2016-10-30 00:00:00",561
"2016-10-31 00:00:00",888
"2016-11-01 00:00:00",806
"2016-11-02 00:00:00",888
"2016-11-03 00:00:00",850
"2016-11-04 00:00:00",825
"2016-11-05 00:00:00",589
"2016-11-06 00:00:00",528
"2016-11-07 00:00:00",915
"2016-11-08 00:00:00",919
"2016-11-09 00:00:00",787
"2016-11-10 00:00:00",846
"2016-11-11 00:00:00",630
"2016-11-12 00:00:00",490
"2016-11-13 00:00:00",556
"2016-11-14 00:00:00",986
"2016-11-15 00:00:00",927
"2016-11-16 00:00:00",937
"2016-11-17 00:00:00",870
"2016-11-18 00:00:00",778
"2016-11-19 00:00:00",519
"2016-11-20 00:00:00",562
"2016-11-21 00:00:00",1038
"2016-11-22 00:00:00",819
"2016-11-23 00:00:00",672
"2016-11-24 00:00:00",494
"2016-11-25 00:00:00",478
"2016-11-26 00:00:00",537
"2016-11-27 00:00:00",620
"2016-11-28 00:00:00",872
"2016-11-29 00:00:00",962
"2016-11-30 00:00:00",958
"2016-12-01 00:00:00",910
"2016-12-02 00:00:00",724
"2016-12-03 00:00:00",521
"2016-12-04 00:00:00",574
"2016-12-05 00:00:00",855
"2016-12-06 00:00:00",901
"2016-12-07 00:00:00",864
"2016-12-08 00:00:00",839
"2016-12-09 00:00:00",695
"2016-12-10 00:00:00",456
"2016-12-11 00:00:00",561
"2016-12-12 00:00:00",774
"2016-12-13 00:00:00",775
"2016-12-14 00:00:00",787
"2016-12-15 00:00:00",663
"2016-12-16 00:00:00",535
"2016-12-17 00:00:00",396
"2016-12-18 00:00:00",490
"2016-12-19 00:00:00",640
"2016-12-20 00:00:00",598
"2016-12-21 00:00:00",583
"2016-12-22 00:00:00",501
"2016-12-23 00:00:00",434
"2016-12-24 00:00:00",288
"2016-12-25 00:00:00",251
"2016-12-26 00:00:00",314
"2016-12-27 00:00:00",435
"2016-12-28 00:00:00",496
"2016-12-29 00:00:00",503
"2016-12-30 00:00:00",579
"2016-12-31 00:00:00",309
"2017-01-01 00:00:00",289
"2017-01-02 00:00:00",454
"2017-01-03 00:00:00",605
"2017-01-04 00:00:00",663
"2017-01-05 00:00:00",668
"2017-01-06 00:00:00",585
"2017-01-07 00:00:00",430
"2017-01-08 00:00:00",446
"2017-01-09 00:00:00",664
"2017-01-10 00:00:00",724
"2017-01-11 00:00:00",746
"2017-01-12 00:00:00",736
"2017-01-13 00:00:00",725
"2017-01-14 00:00:00",471
"2017-01-15 00:00:00",523
"2017-01-16 00:00:00",791
"2017-01-17 00:00:00",866
"2017-01-18 00:00:00",813
"2017-01-19 00:00:00",780
"2017-01-20 00:00:00",782
"2017-01-21 00:00:00",539
"2017-01-22 00:00:00",625
"2017-01-23 00:00:00",901
"2017-01-24 00:00:00",1107
"2017-01-25 00:00:00",925
"2017-01-26 00:00:00",911
"2017-01-27 00:00:00",704
"2017-01-28 00:00:00",504
"2017-01-29 00:00:00",564
"2017-01-30 00:00:00",826
"2017-01-31 00:00:00",814
"2017-02-01 00:00:00",802
"2017-02-02 00:00:00",840
"2017-02-03 00:00:00",759
"2017-02-04 00:00:00",450
"2017-02-05 00:00:00",530
"2017-02-06 00:00:00",733
"2017-02-07 00:00:00",894
"2017-02-08 00:00:00",817
"2017-02-09 00:00:00",787
"2017-02-10 00:00:00",758
"2017-02-11 00:00:00",520
"2017-02-12 00:00:00",657
"2017-02-13 00:00:00",840
"2017-02-14 00:00:00",922
"2017-02-15 00:00:00",867
"2017-02-16 00:00:00",859
"2017-02-17 00:00:00",759
"2017-02-18 00:00:00",624
"2017-02-19 00:00:00",585
"2017-02-20 00:00:00",768
"2017-02-21 00:00:00",910
"2017-02-22 00:00:00",916
"2017-02-23 00:00:00",833
"2017-02-24 00:00:00",743
"2017-02-25 00:00:00",540
"2017-02-26 00:00:00",775
"2017-02-27 00:00:00",818
"2017-02-28 00:00:00",886
"2017-03-01 00:00:00",816
"2017-03-02 00:00:00",843
"2017-03-03 00:00:00",698
"2017-03-04 00:00:00",468
"2017-03-05 00:00:00",565
"2017-03-06 00:00:00",895
"2017-03-07 00:00:00",859
"2017-03-08 00:00:00",804
"2017-03-09 00:00:00",834
"2017-03-10 00:00:00",746
"2017-03-11 00:00:00",486
"2017-03-12 00:00:00",540
"2017-03-13 00:00:00",819
"2017-03-14 00:00:00",793
"2017-03-15 00:00:00",764
"2017-03-16 00:00:00",820
"2017-03-17 00:00:00",678
"2017-03-18 00:00:00",490
"2017-03-19 00:00:00",493
"2017-03-20 00:00:00",750
"2017-03-21 00:00:00",852
"2017-03-22 00:00:00",898
"2017-03-23 00:00:00",730
"2017-03-24 00:00:00",677
"2017-03-25 00:00:00",467
"2017-03-26 00:00:00",567
"2017-03-27 00:00:00",773
"2017-03-28 00:00:00",807
"2017-03-29 00:00:00",833
"2017-03-30 00:00:00",738
"2017-03-31 00:00:00",704
"2017-04-01 00:00:00",425
"2017-04-02 00:00:00",509
"2017-04-03 00:00:00",695
"2017-04-04 00:00:00",785
"2017-04-05 00:00:00",798
"2017-04-06 00:00:00",823
"2017-04-07 00:00:00",650
"2017-04-08 00:00:00",502
"2017-04-09 00:00:00",559
"2017-04-10 00:00:00",795
"2017-04-11 00:00:00",724
"2017-04-12 00:00:00",716
"2017-04-13 00:00:00",657
"2017-04-14 00:00:00",542
"2017-04-15 00:00:00",422
"2017-04-16 00:00:00",422
"2017-04-17 00:00:00",758
"2017-04-18 00:00:00",809
"2017-04-19 00:00:00",845
"2017-04-20 00:00:00",801
"2017-04-21 00:00:00",636
"2017-04-22 00:00:00",569
"2017-04-23 00:00:00",520
"2017-04-24 00:00:00",837
"2017-04-25 00:00:00",830
"2017-04-26 00:00:00",713
"2017-04-27 00:00:00",774
"2017-04-28 00:00:00",686
"2017-04-29 00:00:00",394
"2017-04-30 00:00:00",428
"2017-05-01 00:00:00",692
"2017-05-02 00:00:00",806
"2017-05-03 00:00:00",671
"2017-05-04 00:00:00",667
"2017-05-05 00:00:00",596
"2017-05-06 00:00:00",392
"2017-05-07 00:00:00",455
"2017-05-08 00:00:00",736
"2017-05-09 00:00:00",673
"2017-05-10 00:00:00",656
"2017-05-11 00:00:00",591
"2017-05-12 00:00:00",556
"2017-05-13 00:00:00",399
