year,month,Value
2002,6,64.3
2002,7,70.0
2002,8,69.0
2002,9,63.1
2002,10,46.2
2002,11,36.0
2002,12,24.8
2003,1,14.6
2003,2,18.3
2003,3,31.7
2003,4,41.3
2003,5,53.8
2003,6,62.6
2003,7,68.1
2003,8,69.1
2003,9,60.5
2003,10,46.2
2003,11,40.5
2003,12,27.5
2004,1,12.8
2004,2,21.6
2004,3,34.8
2004,4,44.1
2004,5,58.5
2004,6,62.0
2004,7,67.3
2004,8,65.8
2004,9,61.9
2004,10,48.4
2004,11,38.8
2004,12,26.0
2005,1,18.6
2005,2,24.1
2005,3,27.6
2005,4,45.9
2005,5,51.0
2005,6,69.1
2005,7,71.1
2005,8,70.1
2005,9,63.2
2005,10,49.7
2005,11,40.5
2005,12,23.8
2006,1,30.1
2006,2,24.7
2006,3,31.7
2006,4,45.7
2006,5,55.7
2006,6,64.4
2006,7,71.0
2006,8,66.8
2006,9,58.1
2006,10,46.6
2006,11,42.4
2006,12,34.4
2007,1,25.2
2007,2,16.2
2007,3,30.2
2007,4,41.2
2007,5,56.2
2007,6,65.7
2007,7,66.7
2007,8,67.8
2007,9,62.0
2007,10,54.9
2007,11,35.9
2007,12,25.9
2008,1,25.9
2008,2,23.5
2008,3,29.3
2008,4,48.4
2008,5,51.7
2008,6,66.6
2008,7,69.1
2008,8,64.8
2008,9,60.7
2008,10,46.4
2008,11,36.4
2008,12,26.5
2009,1,15.0
2009,2,24.7
2009,3,33.1
2009,4,45.8
2009,5,55.1
2009,6,62.1
2009,7,65.2
2009,8,67.9
2009,9,58.4
2009,10,45.9
2009,11,41.8
2009,12,25.2
2010,1,21.8
2010,2,24.1
2010,3,38.2
2010,4,49.2
2010,5,58.6
2010,6,65.1
2010,7,71.4
2010,8,68.2
2010,9,60.9
2010,10,48.5
2010,11,37.9
2010,12,23.1
2011,1,18.6
2011,2,21.8
2011,3,30.9
2011,4,45.0
2011,5,58.0
2011,6,65.1
2011,7,71.4
2011,8,67.6
2011,9,62.6
2011,10,49.6
2011,11,43.1
2011,12,31.8
2012,1,26.0
2012,2,29.9
2012,3,43.3
2012,4,43.9
2012,5,60.5
2012,6,64.6
2012,7,71.4
2012,8,68.4
2012,9,59.9
2012,10,50.9
2012,11,35.7
2012,12,31.6
2013,1,24.3
2013,2,23.3
2013,3,30.6
2013,4,43.4
2013,5,57.2
2013,6,64.0
2013,7,71.2
2013,8,65.8
2013,9,58.3
2013,10,50.8
2013,11,34.4
2013,12,25.4
2014,1,16.9
2014,2,18.8
2014,3,23.6
2014,4,43.5
2014,5,56.7
2014,6,65.0
2014,7,67.4
2014,8,65.3
2014,9,60.1
2014,10,51.3
2014,11,35.3
2014,12,30.2
2015,1,16.2
2015,2,9.2
2015,3,25.5
2015,4,43.3
2015,5,61.0
2015,6,63.0
2015,7,68.1
2015,8,67.5
2015,9,65.0
2015,10,47.4
2015,11,42.8
2015,12,39.3
2016,1,23.7
2016,2,26.7
2016,3,37.7
2016,4,41.3
2016,5,55.7
2016,6,64.1
2016,7,70.4
2016,8,70.9
2016,9,62.9
2016,10,50.5
2016,11,40.2
2016,12,27.6
2017,1,27.9
2017,2,30.6
2017,3,28.2
2017,4,48.8
2017,5,54.0
2017,6,63.9
2017,7,68.1
2017,8,65.6
2017,9,62.3
2017,10,54.8
2017,11,36.2
2017,12,22.6
2018,1,19.1
2018,2,29.4
2018,3,29.9
2018,4,37.8
2018,5,60.0
2018,6,63.4
2018,7,71.2
2018,8,70.4
2018,9,63.6
2018,10,47.7
2018,11,33.3
2018,12,28.5
2019,1,19.4
2019,2,24.2
2019,3,29.5
2019,4,44.5
2019,5,54.2
2019,6,62.9
2019,7,71.0
2019,8,66.6
2019,9,60.3
2019,10,50.2
2019,11,32.8
2019,12,27.3
2020,1,27.7
2020,2,26.6
2020,3,37.2
2020,4,41.1
2020,5,54.2
2020,6,65.2
2020,7,72.9
2020,8,68.6
2020,9,59.6
2020,10,49.0
2020,11,41.9
2020,12,29.8
2021,1,24.0
2021,2,21.7
2021,3,35.0
2021,4,45.7
2021,5,54.7
2021,6,67.1
2021,7,67.7
2021,8,70.4
2021,9,61.7
2021,10,54.8
2021,11,37.0
2021,12,32.8
2022,1,15.8
2022,2,23.8
2022,3,33.8
2022,4,43.8
2022,5,58.5
2022,6,63.8
2022,7,69.7
2022,8,70.0
2022,9,60.5
2022,10,49.0
2022,11,41.0
2022,12,29.0
