year,month,Value
2007,3,74.0
2007,4,74.9
2007,5,84.6
2007,6,89.6
2007,7,89.3
2007,8,94.7
2007,9,86.6
2007,10,78.7
2007,11,67.9
2007,12,64.4
2008,1,55.8
2008,2,64.5
2008,3,69.2
2008,4,74.8
2008,5,82.8
2008,6,91.8
2008,7,90.9
2008,8,88.5
2008,9,84.8
2008,10,74.2
2008,11,64.0
2008,12,62.7
2009,1,57.6
2009,2,61.4
2009,3,68.1
2009,4,74.2
2009,5,80.7
2009,6,90.9
2009,7,89.3
2009,8,88.8
2009,9,83.6
2009,10,74.0
2009,11,67.1
2009,12,56.0
2010,1,52.7
2010,2,52.5
2010,3,63.7
2010,4,79.1
2010,5,84.8
2010,6,92.1
2010,7,93.0
2010,8,91.8
2010,9,89.4
2010,10,79.3
2010,11,68.3
2010,12,51.5
2011,1,52.8
2011,2,63.2
2011,3,70.0
2011,4,79.7
2011,5,85.2
2011,6,94.1
2011,7,92.6
2011,8,94.4
2011,9,85.0
2011,10,74.4
2011,11,68.9
2011,12,62.8
2012,1,62.6
2012,2,64.2
2012,3,76.8
2012,4,78.6
2012,5,85.3
2012,6,86.9
2012,7,93.2
2012,8,87.6
2012,9,85.0
2012,10,76.0
2012,11,65.8
2012,12,62.8
2013,1,63.5
2013,2,60.0
2013,3,62.4
2013,4,75.2
2013,5,79.8
2013,6,87.4
2013,7,86.5
2013,8,86.8
2013,9,84.5
2013,10,76.4
2013,11,64.7
2013,12,61.6
2014,1,51.6
2014,2,61.6
2014,3,65.4
2014,4,75.6
2014,5,83.4
2014,6,89.1
2014,7,89.4
2014,8,90.5
2014,9,84.8
2014,10,78.7
2014,11,63.1
2014,12,62.3
2015,1,55.8
2015,2,54.6
2015,3,70.1
2015,4,77.3
2015,5,84.9
2015,6,90.4
2015,7,92.2
2015,8,89.6
2015,9,83.0
2015,10,75.5
2015,11,69.7
2015,12,68.9
2016,1,55.0
2016,2,61.7
2016,3,73.4
2016,4,76.3
2016,5,82.9
2016,6,91.5
2016,7,94.2
2016,8,92.0
2016,9,88.9
2016,10,81.2
2016,11,72.3
2016,12,62.6
2017,1,64.1
2017,2,69.8
2017,3,70.9
2017,4,80.5
2017,5,83.5
2017,6,86.0
2017,7,90.5
2017,8,88.7
2017,9,85.0
2017,10,78.5
2017,11,68.9
2017,12,59.0
2018,1,54.2
2018,2,69.5
2018,3,67.0
2018,4,73.8
2018,5,84.8
2018,6,90.0
2018,7,89.8
2018,8,89.2
2018,9,90.0
2018,10,79.5
2018,11,63.6
2018,12,59.6
2019,1,58.7
2019,2,66.8
2019,3,68.4
2019,4,77.5
2019,5,87.9
2019,6,88.8
2019,7,91.8
2019,8,91.3
2019,9,92.0
2019,10,80.8
2019,11,65.1
2019,12,62.8
2020,1,61.7
2020,2,62.2
2020,3,73.9
2020,4,76.2
2020,5,81.2
2020,6,87.3
2020,7,92.0
2020,8,90.1
2020,9,83.4
2020,10,79.2
2020,11,72.0
2020,12,58.7
2021,1,57.9
2021,2,60.2
2021,3,72.2
2021,4,75.6
2021,5,82.2
2021,6,87.1
2021,7,88.6
2021,8,89.2
2021,9,84.3
2021,10,78.0
2021,11,66.3
2021,12,67.9
2022,1,57.3
2022,2,65.6
2022,3,72.2
2022,4,76.8
2022,5,85.1
2022,6,92.1
2022,7,90.9
2022,8,88.9
2022,9,85.0
2022,10,76.2
2022,11,68.7
2022,12,59.2
