year,month,Value
2017,8,62.4
2017,9,56.8
2017,10,47.4
2017,11,36.0
2017,12,26.1
2018,1,19.9
2018,2,34.7
2018,3,34.4
2018,4,38.6
2018,5,60.5
2018,6,65.0
2018,7,66.0
2018,8,66.2
2018,9,63.9
2018,10,48.0
2018,11,32.8
2018,12,32.3
2019,1,27.0
2019,2,32.4
2019,3,32.0
2019,4,45.3
2019,5,57.6
2019,6,61.6
2019,7,67.0
2019,8,64.4
2019,9,60.8
2019,10,47.1
2019,11,29.9
2019,12,32.5
2020,1,31.9
2020,2,30.5
2020,3,41.3
2020,4,40.8
2020,5,51.4
2020,6,61.2
2020,7,68.2
2020,8,65.2
2020,9,57.8
2020,10,46.8
2020,11,37.4
2020,12,27.7
2021,1,28.2
2021,2,24.2
2021,3,37.9
2021,4,42.1
2021,5,50.4
2021,6,62.8
2021,7,65.9
2021,8,66.6
2021,9,58.0
2021,10,52.3
2021,11,31.3
2021,12,36.4
2022,1,21.3
2022,2,27.0
2022,3,36.4
2022,4,42.8
2022,5,56.2
2022,6,61.5
2022,7,68.0
2022,8,65.3
2022,9,56.5
2022,10,41.0
2022,11,35.2
2022,12,28.6
